26. Spieltag,Eintracht Braunschweig,VfB Stuttgart,2,1,1,1,1964/1965,
26. Spieltag,Hamburger SV,1. FC Nürnberg,2,1,1,0,1964/1965,
26. Spieltag,Meidericher SV,Borussia Dortmund,3,2,2,0,1964/1965,
26. Spieltag,Karlsruher SC,Borussia Neunkirchen,2,1,2,0,1964/1965,
26. Spieltag,Frankfurter SG Eintracht,Hannover 96,3,3,1,1,1964/1965,
27. Spieltag,1. FC Köln,FC Schalke 04,2,1,1,0,1964/1965,
27. Spieltag,Borussia Dortmund,Hamburger SV,2,0,1,0,1964/1965,
27. Spieltag,1. FC Nürnberg,Meidericher SV,1,1,1,1,1964/1965,
27. Spieltag,Werder Bremen,TSV 1860 München,3,2,1,2,1964/1965,
27. Spieltag,Hannover 96,Karlsruher SC,4,2,3,0,1964/1965,
27. Spieltag,VfB Stuttgart,1. FC Kaiserslautern,1,0,0,0,1964/1965,
27. Spieltag,Borussia Neunkirchen,Frankfurter SG Eintracht,4,0,2,0,1964/1965,
27. Spieltag,Hertha BSC,Eintracht Braunschweig,0,3,0,0,1964/1965,
28. Spieltag,Hamburger SV,1. FC Köln,0,0,0,0,1964/1965,
28. Spieltag,Borussia Dortmund,1. FC Nürnberg,2,1,1,0,1964/1965,
28. Spieltag,TSV 1860 München,FC Schalke 04,3,1,1,0,1964/1965,
28. Spieltag,Frankfurter SG Eintracht,VfB Stuttgart,2,3,1,2,1964/1965,
28. Spieltag,Hannover 96,Borussia Neunkirchen,1,1,0,1,1964/1965,
28. Spieltag,1. FC Kaiserslautern,Eintracht Braunschweig,2,1,0,0,1964/1965,
28. Spieltag,Karlsruher SC,Hertha BSC,0,1,0,0,1964/1965,
28. Spieltag,Meidericher SV,Werder Bremen,2,2,0,1,1964/1965,
29. Spieltag,TSV 1860 München,Hamburger SV,4,1,2,1,1964/1965,
29. Spieltag,1. FC Kaiserslautern,Karlsruher SC,0,1,0,1,1964/1965,
29. Spieltag,Werder Bremen,Borussia Dortmund,3,0,2,0,1964/1965,
29. Spieltag,1. FC Köln,1. FC Nürnberg,0,0,0,0,1964/1965,
29. Spieltag,VfB Stuttgart,Hannover 96,0,3,0,2,1964/1965,
29. Spieltag,Eintracht Braunschweig,Frankfurter SG Eintracht,3,2,1,1,1964/1965,
29. Spieltag,Hertha BSC,Borussia Neunkirchen,1,1,0,1,1964/1965,
29. Spieltag,FC Schalke 04,Meidericher SV,1,2,0,1,1964/1965,
30. Spieltag,Borussia Neunkirchen,VfB Stuttgart,3,1,2,0,1964/1965,
30. Spieltag,1. FC Nürnberg,Werder Bremen,2,3,2,2,1964/1965,
30. Spieltag,Frankfurter SG Eintracht,1. FC Kaiserslautern,1,2,1,1,1964/1965,
30. Spieltag,Borussia Dortmund,1. FC Köln,2,2,1,1,1964/1965,
30. Spieltag,Hannover 96,Hertha BSC,3,1,1,1,1964/1965,
30. Spieltag,Hamburger SV,FC Schalke 04,2,4,1,1,1964/1965,
30. Spieltag,Karlsruher SC,Eintracht Braunschweig,3,0,0,0,1964/1965,
30. Spieltag,Meidericher SV,TSV 1860 München,3,0,1,0,1964/1965,
1. Spieltag,FC Schalke 04,Bor. Mönchengladbach,1,1,1,0,1994/1995,
1. Spieltag,VfB Stuttgart,Hamburger SV,2,1,0,0,1994/1995,
1. Spieltag,Bayer Leverkusen,1. FC Kaiserslautern,0,1,0,0,1994/1995,
1. Spieltag,Dynamo Dresden,Werder Bremen,1,1,1,1,1994/1995,
1. Spieltag,Bayern München,VfL Bochum,3,1,0,0,1994/1995,
1. Spieltag,Karlsruher SC,SC Freiburg,2,0,1,0,1994/1995,
1. Spieltag,Bayer 05 Uerdingen,MSV Duisburg,1,1,0,1,1994/1995,
1. Spieltag,Borussia Dortmund,TSV 1860 München,4,0,2,0,1994/1995,
1. Spieltag,Eintracht Frankfurt,1. FC Köln,0,0,0,0,1994/1995,
2. Spieltag,SC Freiburg,Bayern München,5,1,3,1,1994/1995,
2. Spieltag,TSV 1860 München,VfB Stuttgart,0,2,0,0,1994/1995,
2. Spieltag,VfL Bochum,Dynamo Dresden,2,0,1,0,1994/1995,
2. Spieltag,1. FC Köln,Borussia Dortmund,1,6,1,3,1994/1995,
2. Spieltag,1. FC Kaiserslautern,Eintracht Frankfurt,1,1,0,0,1994/1995,
2. Spieltag,MSV Duisburg,FC Schalke 04,2,2,0,1,1994/1995,
2. Spieltag,Hamburger SV,Bayer 05 Uerdingen,0,0,0,0,1994/1995,
2. Spieltag,Bor. Mönchengladbach,Karlsruher SC,2,2,0,0,1994/1995,
2. Spieltag,Werder Bremen,Bayer Leverkusen,3,2,3,1,1994/1995,
3. Spieltag,Dynamo Dresden,SC Freiburg,1,3,0,1,1994/1995,
3. Spieltag,Borussia Dortmund,1. FC Kaiserslautern,2,1,1,0,1994/1995,
3. Spieltag,Bayern München,Bor. Mönchengladbach,3,0,2,0,1994/1995,
3. Spieltag,Karlsruher SC,MSV Duisburg,4,1,2,1,1994/1995,
3. Spieltag,FC Schalke 04,Hamburger SV,0,1,0,0,1994/1995,
3. Spieltag,Bayer 05 Uerdingen,TSV 1860 München,1,1,1,0,1994/1995,
3. Spieltag,VfB Stuttgart,1. FC Köln,2,2,2,1,1994/1995,
3. Spieltag,Werder Bremen,VfL Bochum,3,0,0,0,1994/1995,
3. Spieltag,Bayer Leverkusen,Eintracht Frankfurt,4,0,2,0,1994/1995,
4. Spieltag,MSV Duisburg,Bayern München,0,3,0,3,1994/1995,
4. Spieltag,SC Freiburg,Werder Bremen,1,3,1,2,1994/1995,
4. Spieltag,Bor. Mönchengladbach,Dynamo Dresden,2,0,0,0,1994/1995,
4. Spieltag,1. FC Kaiserslautern,VfB Stuttgart,3,2,2,1,1994/1995,
4. Spieltag,TSV 1860 München,FC Schalke 04,0,1,0,1,1994/1995,
4. Spieltag,Hamburger SV,Karlsruher SC,3,1,0,1,1994/1995,
4. Spieltag,VfL Bochum,Bayer Leverkusen,1,3,0,1,1994/1995,
4. Spieltag,Eintracht Frankfurt,Borussia Dortmund,4,1,1,1,1994/1995,
4. Spieltag,1. FC Köln,Bayer 05 Uerdingen,2,0,0,0,1994/1995,
5. Spieltag,Karlsruher SC,TSV 1860 München,3,1,2,0,1994/1995,
5. Spieltag,VfL Bochum,SC Freiburg,1,3,0,2,1994/1995,
5. Spieltag,Dynamo Dresden,MSV Duisburg,4,2,1,1,1994/1995,
5. Spieltag,Bayern München,Hamburger SV,1,1,0,1,1994/1995,
5. Spieltag,FC Schalke 04,1. FC Köln,3,1,1,1,1994/1995,
5. Spieltag,Bayer 05 Uerdingen,1. FC Kaiserslautern,1,3,0,1,1994/1995,
5. Spieltag,Werder Bremen,Bor. Mönchengladbach,1,0,1,0,1994/1995,
5. Spieltag,Bayer Leverkusen,Borussia Dortmund,2,2,1,1,1994/1995,
5. Spieltag,VfB Stuttgart,Eintracht Frankfurt,4,1,2,1,1994/1995,
6. Spieltag,TSV 1860 München,Bayern München,1,3,0,1,1994/1995,
6. Spieltag,MSV Duisburg,Werder Bremen,0,2,0,1,1994/1995,
6. Spieltag,Eintracht Frankfurt,Bayer 05 Uerdingen,0,3,0,2,1994/1995,
6. Spieltag,1. FC Kaiserslautern,FC Schalke 04,3,1,1,1,1994/1995,
6. Spieltag,Hamburger SV,Dynamo Dresden,2,1,0,0,1994/1995,
6. Spieltag,Bor. Mönchengladbach,VfL Bochum,7,1,4,0,1994/1995,
6. Spieltag,SC Freiburg,Bayer Leverkusen,1,1,1,1,1994/1995,
6. Spieltag,Borussia Dortmund,VfB Stuttgart,5,0,3,0,1994/1995,
6. Spieltag,1. FC Köln,Karlsruher SC,3,4,2,2,1994/1995,
7. Spieltag,Dynamo Dresden,TSV 1860 München,1,1,1,0,1994/1995,
7. Spieltag,VfL Bochum,MSV Duisburg,1,0,0,0,1994/1995,
7. Spieltag,Bayern München,1. FC Köln,2,2,0,2,1994/1995,
7. Spieltag,Karlsruher SC,1. FC Kaiserslautern,3,3,0,3,1994/1995,
7. Spieltag,FC Schalke 04,Eintracht Frankfurt,0,0,0,0,1994/1995,
7. Spieltag,Bayer 05 Uerdingen,Borussia Dortmund,0,2,0,0,1994/1995,
7. Spieltag,Bayer Leverkusen,VfB Stuttgart,3,1,1,0,1994/1995,
7. Spieltag,SC Freiburg,Bor. Mönchengladbach,1,1,1,1,1994/1995,
7. Spieltag,Werder Bremen,Hamburger SV,1,4,1,3,1994/1995,
8. Spieltag,1. FC Kaiserslautern,Bayern München,1,1,1,0,1994/1995,
8. Spieltag,Bor. Mönchengladbach,Bayer Leverkusen,3,3,0,2,1994/1995,
8. Spieltag,Eintracht Frankfurt,Karlsruher SC,1,0,0,0,1994/1995,
8. Spieltag,MSV Duisburg,SC Freiburg,1,2,0,0,1994/1995,
8. Spieltag,VfB Stuttgart,Bayer 05 Uerdingen,3,1,1,0,1994/1995,
8. Spieltag,Borussia Dortmund,FC Schalke 04,3,2,2,1,1994/1995,
8. Spieltag,1. FC Köln,Dynamo Dresden,1,2,0,1,1994/1995,
8. Spieltag,TSV 1860 München,Werder Bremen,1,2,1,1,1994/1995,
8. Spieltag,Hamburger SV,VfL Bochum,3,1,2,1,1994/1995,
9. Spieltag,SC Freiburg,Hamburger SV,3,0,2,0,1994/1995,
9. Spieltag,VfL Bochum,TSV 1860 München,2,2,1,0,1994/1995,
9. Spieltag,Dynamo Dresden,1. FC Kaiserslautern,1,0,1,0,1994/1995,
9. Spieltag,Bayern München,Eintracht Frankfurt,3,3,1,1,1994/1995,
9. Spieltag,Karlsruher SC,Borussia Dortmund,0,0,0,0,1994/1995,
9. Spieltag,FC Schalke 04,VfB Stuttgart,1,1,1,1,1994/1995,
9. Spieltag,Bor. Mönchengladbach,MSV Duisburg,1,0,1,0,1994/1995,
9. Spieltag,Werder Bremen,1. FC Köln,2,2,1,0,1994/1995,
9. Spieltag,Bayer Leverkusen,Bayer 05 Uerdingen,1,1,1,1,1994/1995,
10. Spieltag,Hamburger SV,Bor. Mönchengladbach,1,2,1,0,1994/1995,
10. Spieltag,1. FC Köln,VfL Bochum,2,1,2,1,1994/1995,
10. Spieltag,TSV 1860 München,SC Freiburg,4,0,2,0,1994/1995,
10. Spieltag,MSV Duisburg,Bayer Leverkusen,0,2,0,1,1994/1995,
10. Spieltag,Bayer 05 Uerdingen,FC Schalke 04,1,1,0,0,1994/1995,
10. Spieltag,VfB Stuttgart,Karlsruher SC,4,0,2,0,1994/1995,
10. Spieltag,Borussia Dortmund,Bayern München,1,0,0,0,1994/1995,
10. Spieltag,Eintracht Frankfurt,Dynamo Dresden,2,0,0,0,1994/1995,
10. Spieltag,1. FC Kaiserslautern,Werder Bremen,1,1,0,0,1994/1995,
11. Spieltag,Karlsruher SC,Bayer 05 Uerdingen,2,1,1,1,1994/1995,
11. Spieltag,VfL Bochum,1. FC Kaiserslautern,0,2,0,2,1994/1995,
11. Spieltag,Dynamo Dresden,Borussia Dortmund,0,1,0,1,1994/1995,
11. Spieltag,Bayern München,VfB Stuttgart,2,2,0,1,1994/1995,
11. Spieltag,Bor. Mönchengladbach,TSV 1860 München,2,0,0,0,1994/1995,
11. Spieltag,SC Freiburg,1. FC Köln,4,2,1,0,1994/1995,
11. Spieltag,Werder Bremen,Eintracht Frankfurt,2,0,1,0,1994/1995,
11. Spieltag,Bayer Leverkusen,FC Schalke 04,2,2,0,0,1994/1995,
11. Spieltag,MSV Duisburg,Hamburger SV,0,5,0,2,1994/1995,
12. Spieltag,FC Schalke 04,Karlsruher SC,0,0,0,0,1994/1995,
12. Spieltag,VfB Stuttgart,Dynamo Dresden,4,2,1,1,1994/1995,
12. Spieltag,1. FC Kaiserslautern,SC Freiburg,3,2,2,1,1994/1995,
12. Spieltag,TSV 1860 München,MSV Duisburg,1,1,1,1,1994/1995,
12. Spieltag,Hamburger SV,Bayer Leverkusen,1,2,1,0,1994/1995,
12. Spieltag,Bayer 05 Uerdingen,Bayern München,1,1,0,0,1994/1995,
12. Spieltag,Eintracht Frankfurt,VfL Bochum,2,1,1,0,1994/1995,
12. Spieltag,1. FC Köln,Bor. Mönchengladbach,1,3,1,1,1994/1995,
12. Spieltag,Borussia Dortmund,Werder Bremen,2,0,0,0,1994/1995,
13. Spieltag,Bor. Mönchengladbach,1. FC Kaiserslautern,4,0,1,0,1994/1995,
13. Spieltag,VfL Bochum,Borussia Dortmund,0,2,0,1,1994/1995,
13. Spieltag,Dynamo Dresden,Bayer 05 Uerdingen,1,2,1,1,1994/1995,
13. Spieltag,Bayern München,FC Schalke 04,2,0,0,0,1994/1995,
13. Spieltag,MSV Duisburg,1. FC Köln,1,3,1,1,1994/1995,
13. Spieltag,SC Freiburg,Eintracht Frankfurt,2,0,0,0,1994/1995,
13. Spieltag,Werder Bremen,VfB Stuttgart,4,0,2,0,1994/1995,
13. Spieltag,Bayer Leverkusen,Karlsruher SC,0,0,0,0,1994/1995,
13. Spieltag,Hamburger SV,TSV 1860 München,3,0,1,0,1994/1995,
14. Spieltag,FC Schalke 04,Dynamo Dresden,4,0,2,0,1994/1995,
14. Spieltag,1. FC Köln,Hamburger SV,1,1,1,0,1994/1995,
14. Spieltag,1. FC Kaiserslautern,MSV Duisburg,1,0,0,0,1994/1995,
14. Spieltag,TSV 1860 München,Bayer Leverkusen,1,1,0,0,1994/1995,
14. Spieltag,Karlsruher SC,Bayern München,2,2,0,0,1994/1995,
14. Spieltag,Bayer 05 Uerdingen,Werder Bremen,1,3,0,2,1994/1995,
14. Spieltag,VfB Stuttgart,VfL Bochum,2,2,1,1,1994/1995,
14. Spieltag,Borussia Dortmund,SC Freiburg,1,1,0,0,1994/1995,
14. Spieltag,Eintracht Frankfurt,Bor. Mönchengladbach,2,1,0,0,1994/1995,
15. Spieltag,VfL Bochum,Bayer 05 Uerdingen,2,1,1,0,1994/1995,
15. Spieltag,Werder Bremen,FC Schalke 04,2,1,0,0,1994/1995,
15. Spieltag,Dynamo Dresden,Karlsruher SC,1,1,0,0,1994/1995,
15. Spieltag,Bayern München,Bayer Leverkusen,2,1,1,1,1994/1995,
15. Spieltag,Hamburger SV,1. FC Kaiserslautern,0,0,0,0,1994/1995,
15. Spieltag,Bor. Mönchengladbach,Borussia Dortmund,3,3,1,3,1994/1995,
15. Spieltag,SC Freiburg,VfB Stuttgart,2,0,0,0,1994/1995,
15. Spieltag,1. FC Köln,TSV 1860 München,2,1,0,0,1994/1995,
15. Spieltag,MSV Duisburg,Eintracht Frankfurt,1,0,1,0,1994/1995,
16. Spieltag,1. FC Kaiserslautern,TSV 1860 München,1,1,0,0,1994/1995,
16. Spieltag,Borussia Dortmund,MSV Duisburg,1,0,1,0,1994/1995,
16. Spieltag,Bayern München,Dynamo Dresden,2,1,0,0,1994/1995,
16. Spieltag,Karlsruher SC,Werder Bremen,3,1,1,1,1994/1995,
16. Spieltag,Bayer 05 Uerdingen,SC Freiburg,0,2,0,1,1994/1995,
16. Spieltag,VfB Stuttgart,Bor. Mönchengladbach,2,4,2,0,1994/1995,
16. Spieltag,Eintracht Frankfurt,Hamburger SV,2,0,1,0,1994/1995,
16. Spieltag,Bayer Leverkusen,1. FC Köln,3,1,2,1,1994/1995,
16. Spieltag,FC Schalke 04,VfL Bochum,3,2,2,1,1994/1995,
17. Spieltag,Bor. Mönchengladbach,Bayer 05 Uerdingen,1,0,1,0,1994/1995,
17. Spieltag,VfL Bochum,Karlsruher SC,0,1,0,1,1994/1995,
17. Spieltag,1. FC Köln,1. FC Kaiserslautern,0,1,0,1,1994/1995,
17. Spieltag,SC Freiburg,FC Schalke 04,3,0,1,0,1994/1995,
17. Spieltag,Dynamo Dresden,Bayer Leverkusen,1,1,0,0,1994/1995,
17. Spieltag,TSV 1860 München,Eintracht Frankfurt,2,1,1,0,1994/1995,
17. Spieltag,Hamburger SV,Borussia Dortmund,0,4,0,0,1994/1995,
17. Spieltag,MSV Duisburg,VfB Stuttgart,2,0,0,0,1994/1995,
17. Spieltag,Werder Bremen,Bayern München,0,0,0,0,1994/1995,
18. Spieltag,MSV Duisburg,Bayer 05 Uerdingen,2,0,1,0,1994/1995,
18. Spieltag,SC Freiburg,Karlsruher SC,2,1,1,1,1994/1995,
18. Spieltag,1. FC Köln,Eintracht Frankfurt,3,0,1,0,1994/1995,
18. Spieltag,Werder Bremen,Dynamo Dresden,1,0,1,0,1994/1995,
18. Spieltag,VfL Bochum,Bayern München,1,2,0,1,1994/1995,
18. Spieltag,Bor. Mönchengladbach,FC Schalke 04,0,1,0,0,1994/1995,
18. Spieltag,Hamburger SV,VfB Stuttgart,0,2,0,2,1994/1995,
18. Spieltag,TSV 1860 München,Borussia Dortmund,1,5,0,1,1994/1995,
18. Spieltag,1. FC Kaiserslautern,Bayer Leverkusen,1,0,0,0,1994/1995,
19. Spieltag,Bayer 05 Uerdingen,Hamburger SV,4,1,3,1,1994/1995,
19. Spieltag,Dynamo Dresden,VfL Bochum,0,2,0,1,1994/1995,
19. Spieltag,Eintracht Frankfurt,1. FC Kaiserslautern,1,3,0,0,1994/1995,
19. Spieltag,VfB Stuttgart,TSV 1860 München,1,1,1,1,1994/1995,
19. Spieltag,FC Schalke 04,MSV Duisburg,0,0,0,0,1994/1995,
19. Spieltag,Bayern München,SC Freiburg,2,2,1,2,1994/1995,
19. Spieltag,Bayer Leverkusen,Werder Bremen,1,2,1,1,1994/1995,
19. Spieltag,Borussia Dortmund,1. FC Köln,2,1,2,0,1994/1995,
19. Spieltag,Karlsruher SC,Bor. Mönchengladbach,2,4,1,1,1994/1995,
20. Spieltag,MSV Duisburg,Karlsruher SC,0,0,0,0,1994/1995,
20. Spieltag,VfL Bochum,Werder Bremen,1,3,1,2,1994/1995,
20. Spieltag,SC Freiburg,Dynamo Dresden,3,1,2,1,1994/1995,
20. Spieltag,Bor. Mönchengladbach,Bayern München,2,2,1,1,1994/1995,
20. Spieltag,Hamburger SV,FC Schalke 04,3,0,1,0,1994/1995,
20. Spieltag,1. FC Kaiserslautern,Borussia Dortmund,1,0,1,0,1994/1995,
20. Spieltag,Eintracht Frankfurt,Bayer Leverkusen,2,0,0,0,1994/1995,
20. Spieltag,1. FC Köln,VfB Stuttgart,1,0,0,0,1994/1995,
20. Spieltag,TSV 1860 München,Bayer 05 Uerdingen,1,1,0,1,1994/1995,
21. Spieltag,Bayern München,MSV Duisburg,1,1,1,0,1994/1995,
21. Spieltag,Werder Bremen,SC Freiburg,5,1,3,0,1994/1995,
21. Spieltag,VfB Stuttgart,1. FC Kaiserslautern,2,2,1,0,1994/1995,
21. Spieltag,Karlsruher SC,Hamburger SV,2,0,1,0,1994/1995,
21. Spieltag,Dynamo Dresden,Bor. Mönchengladbach,0,3,0,1,1994/1995,
21. Spieltag,Bayer Leverkusen,VfL Bochum,1,3,0,3,1994/1995,
21. Spieltag,Borussia Dortmund,Eintracht Frankfurt,1,1,1,1,1994/1995,
21. Spieltag,Bayer 05 Uerdingen,1. FC Köln,0,0,0,0,1994/1995,
21. Spieltag,FC Schalke 04,TSV 1860 München,6,2,3,0,1994/1995,
22. Spieltag,1. FC Kaiserslautern,Bayer 05 Uerdingen,1,1,1,1,1994/1995,
22. Spieltag,Bor. Mönchengladbach,Werder Bremen,2,0,0,0,1994/1995,
22. Spieltag,Hamburger SV,Bayern München,1,1,0,0,1994/1995,
22. Spieltag,TSV 1860 München,Karlsruher SC,1,0,1,0,1994/1995,
22. Spieltag,1. FC Köln,FC Schalke 04,5,1,3,1,1994/1995,
22. Spieltag,Eintracht Frankfurt,VfB Stuttgart,2,2,0,1,1994/1995,
22. Spieltag,SC Freiburg,VfL Bochum,1,2,0,1,1994/1995,
22. Spieltag,Borussia Dortmund,Bayer Leverkusen,0,3,0,1,1994/1995,
22. Spieltag,MSV Duisburg,Dynamo Dresden,1,1,1,0,1994/1995,
23. Spieltag,Werder Bremen,MSV Duisburg,5,1,3,0,1994/1995,
23. Spieltag,Bayer Leverkusen,SC Freiburg,2,4,1,2,1994/1995,
23. Spieltag,Bayer 05 Uerdingen,Eintracht Frankfurt,1,1,0,0,1994/1995,
23. Spieltag,FC Schalke 04,1. FC Kaiserslautern,0,1,0,1,1994/1995,
23. Spieltag,Bayern München,TSV 1860 München,1,0,1,0,1994/1995,
23. Spieltag,Dynamo Dresden,Hamburger SV,1,1,0,0,1994/1995,
23. Spieltag,VfL Bochum,Bor. Mönchengladbach,0,2,0,1,1994/1995,
23. Spieltag,VfB Stuttgart,Borussia Dortmund,0,0,0,0,1994/1995,
23. Spieltag,Karlsruher SC,1. FC Köln,0,0,0,0,1994/1995,
24. Spieltag,MSV Duisburg,VfL Bochum,3,1,1,1,1994/1995,
24. Spieltag,Eintracht Frankfurt,FC Schalke 04,0,3,0,0,1994/1995,
24. Spieltag,TSV 1860 München,Dynamo Dresden,3,1,1,0,1994/1995,
24. Spieltag,1. FC Köln,Bayern München,3,1,1,1,1994/1995,
24. Spieltag,1. FC Kaiserslautern,Karlsruher SC,0,0,0,0,1994/1995,
24. Spieltag,Borussia Dortmund,Bayer 05 Uerdingen,3,1,1,0,1994/1995,
24. Spieltag,Bor. Mönchengladbach,SC Freiburg,1,2,1,2,1994/1995,
24. Spieltag,VfB Stuttgart,Bayer Leverkusen,4,2,2,2,1994/1995,
24. Spieltag,Hamburger SV,Werder Bremen,0,0,0,0,1994/1995,
25. Spieltag,VfL Bochum,Hamburger SV,0,0,0,0,1994/1995,
25. Spieltag,Bayer 05 Uerdingen,VfB Stuttgart,4,1,2,0,1994/1995,
25. Spieltag,Bayern München,1. FC Kaiserslautern,1,1,1,1,1994/1995,
25. Spieltag,SC Freiburg,MSV Duisburg,3,0,2,0,1994/1995,
25. Spieltag,Bayer Leverkusen,Bor. Mönchengladbach,3,1,1,0,1994/1995,
25. Spieltag,FC Schalke 04,Borussia Dortmund,0,0,0,0,1994/1995,
25. Spieltag,Karlsruher SC,Eintracht Frankfurt,1,1,1,0,1994/1995,
25. Spieltag,Dynamo Dresden,1. FC Köln,1,3,1,0,1994/1995,
25. Spieltag,Werder Bremen,TSV 1860 München,2,0,0,0,1994/1995,
26. Spieltag,Borussia Dortmund,Karlsruher SC,2,1,0,1,1994/1995,
26. Spieltag,Hamburger SV,SC Freiburg,1,2,1,1,1994/1995,
26. Spieltag,Bayer 05 Uerdingen,Bayer Leverkusen,0,1,0,1,1994/1995,
26. Spieltag,1. FC Kaiserslautern,Dynamo Dresden,3,1,1,0,1994/1995,
26. Spieltag,Eintracht Frankfurt,Bayern München,2,0,2,2,1994/1995,
26. Spieltag,VfB Stuttgart,FC Schalke 04,1,1,0,0,1994/1995,
26. Spieltag,MSV Duisburg,Bor. Mönchengladbach,0,2,0,1,1994/1995,
26. Spieltag,1. FC Köln,Werder Bremen,1,1,0,0,1994/1995,
26. Spieltag,TSV 1860 München,VfL Bochum,4,0,3,0,1994/1995,
27. Spieltag,Bor. Mönchengladbach,Hamburger SV,2,1,1,0,1994/1995,
27. Spieltag,Karlsruher SC,VfB Stuttgart,3,1,3,0,1994/1995,
27. Spieltag,VfL Bochum,1. FC Köln,1,0,0,0,1994/1995,
27. Spieltag,Werder Bremen,1. FC Kaiserslautern,2,2,0,2,1994/1995,
27. Spieltag,SC Freiburg,TSV 1860 München,1,1,0,1,1994/1995,
27. Spieltag,Bayer Leverkusen,MSV Duisburg,2,0,1,0,1994/1995,
27. Spieltag,FC Schalke 04,Bayer 05 Uerdingen,2,0,0,0,1994/1995,
27. Spieltag,Bayern München,Borussia Dortmund,2,1,0,0,1994/1995,
27. Spieltag,Dynamo Dresden,Eintracht Frankfurt,1,2,1,0,1994/1995,
28. Spieltag,Hamburger SV,MSV Duisburg,3,0,1,0,1994/1995,
28. Spieltag,1. FC Köln,SC Freiburg,2,0,1,0,1994/1995,
28. Spieltag,Borussia Dortmund,Dynamo Dresden,2,0,0,0,1994/1995,
28. Spieltag,VfB Stuttgart,Bayern München,0,2,0,1,1994/1995,
28. Spieltag,Bayer 05 Uerdingen,Karlsruher SC,0,0,0,0,1994/1995,
28. Spieltag,TSV 1860 München,Bor. Mönchengladbach,2,0,1,0,1994/1995,
28. Spieltag,1. FC Kaiserslautern,VfL Bochum,3,1,2,0,1994/1995,
28. Spieltag,FC Schalke 04,Bayer Leverkusen,3,2,0,0,1994/1995,
28. Spieltag,Eintracht Frankfurt,Werder Bremen,0,0,0,0,1994/1995,
29. Spieltag,MSV Duisburg,TSV 1860 München,1,1,0,1,1994/1995,
29. Spieltag,SC Freiburg,1. FC Kaiserslautern,4,1,1,1,1994/1995,
29. Spieltag,Bayer Leverkusen,Hamburger SV,3,1,0,1,1994/1995,
29. Spieltag,Karlsruher SC,FC Schalke 04,2,2,1,1,1994/1995,
29. Spieltag,Bayern München,Bayer 05 Uerdingen,2,1,1,1,1994/1995,
29. Spieltag,Dynamo Dresden,VfB Stuttgart,1,1,0,0,1994/1995,
29. Spieltag,VfL Bochum,Eintracht Frankfurt,0,1,0,1,1994/1995,
29. Spieltag,Bor. Mönchengladbach,1. FC Köln,0,0,0,0,1994/1995,
29. Spieltag,Werder Bremen,Borussia Dortmund,3,1,0,0,1994/1995,
30. Spieltag,Bayer 05 Uerdingen,Dynamo Dresden,3,1,1,1,1994/1995,
30. Spieltag,Karlsruher SC,Bayer Leverkusen,2,4,1,2,1994/1995,
30. Spieltag,TSV 1860 München,Hamburger SV,1,1,1,0,1994/1995,
30. Spieltag,1. FC Köln,MSV Duisburg,0,3,0,1,1994/1995,
30. Spieltag,1. FC Kaiserslautern,Bor. Mönchengladbach,2,2,1,1,1994/1995,
30. Spieltag,Eintracht Frankfurt,SC Freiburg,1,2,1,1,1994/1995,
30. Spieltag,Borussia Dortmund,VfL Bochum,3,1,0,0,1994/1995,
30. Spieltag,VfB Stuttgart,Werder Bremen,1,4,0,2,1994/1995,
30. Spieltag,FC Schalke 04,Bayern München,0,3,0,2,1994/1995,
31. Spieltag,Bayer Leverkusen,TSV 1860 München,0,2,0,1,1994/1995,
31. Spieltag,Hamburger SV,1. FC Köln,0,4,0,3,1994/1995,
31. Spieltag,MSV Duisburg,1. FC Kaiserslautern,3,2,1,2,1994/1995,
31. Spieltag,Bayern München,Karlsruher SC,0,1,0,1,1994/1995,
31. Spieltag,Dynamo Dresden,FC Schalke 04,2,1,1,0,1994/1995,
31. Spieltag,Werder Bremen,Bayer 05 Uerdingen,6,1,2,0,1994/1995,
31. Spieltag,VfL Bochum,VfB Stuttgart,4,0,2,0,1994/1995,
31. Spieltag,SC Freiburg,Borussia Dortmund,1,1,0,0,1994/1995,
31. Spieltag,Bor. Mönchengladbach,Eintracht Frankfurt,2,0,0,0,1994/1995,
32. Spieltag,1. FC Kaiserslautern,Hamburger SV,4,1,1,1,1994/1995,
32. Spieltag,TSV 1860 München,1. FC Köln,2,1,2,0,1994/1995,
32. Spieltag,Karlsruher SC,Dynamo Dresden,5,3,2,2,1994/1995,
32. Spieltag,Bayer Leverkusen,Bayern München,2,0,1,0,1994/1995,
32. Spieltag,Eintracht Frankfurt,MSV Duisburg,4,1,2,0,1994/1995,
32. Spieltag,VfB Stuttgart,SC Freiburg,1,0,1,0,1994/1995,
32. Spieltag,Bayer 05 Uerdingen,VfL Bochum,2,1,0,0,1994/1995,
32. Spieltag,FC Schalke 04,Werder Bremen,4,2,2,0,1994/1995,
32. Spieltag,Borussia Dortmund,Bor. Mönchengladbach,1,1,0,0,1994/1995,
33. Spieltag,TSV 1860 München,1. FC Kaiserslautern,1,3,1,2,1994/1995,
33. Spieltag,Dynamo Dresden,Bayern München,0,1,0,0,1994/1995,
33. Spieltag,Werder Bremen,Karlsruher SC,2,1,2,0,1994/1995,
33. Spieltag,VfL Bochum,FC Schalke 04,5,1,2,1,1994/1995,
